customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag,birthdate,longitude_gps,latitude_gps,bank_branch_clients,systemloanid_count,loanamount_mean,loanamount_max,totaldue_mean,termdays_mean,termdays_max,repayment_delay_mean,employment_status_clients_Permanent
8a8589a754386216015438a93cd229e8,301969673,8,34:39.0,34:26.0,40000,44000,30,,Good,,,,,6,16666.666666666668,30000,19783.333333333332,25,30,-5.5,FALSE
8a858e005c2154c2015c2cf818481eb3,302002881,2,40:24.0,40:17.0,10000,11500,15,,Good,,,,,1,10000,10000,13000,30,30,-9,FALSE
8a858e045cd5b1d6015ce403694c1191,301998818,2,44:55.0,44:48.0,10000,13000,30,,Bad,00:00.0,7.3545254,8.9651347,,1,10000,10000,13000,30,30,0,TRUE
8a858e0c5bfceae6015bfcfabccb0a81,301965366,3,43:13.0,43:07.0,10000,13000,30,,Good,00:00.0,7.4730606,10.4684494,,2,10000,10000,11500,15,15,-2,TRUE
8a858e135cb22031015cbb1bc347555b,301965270,2,42:01.0,41:56.0,10000,13000,30,8a858f295c8d307f015c95b5b13724f7,Good,00:00.0,7.5650036,8.9166446,,1,10000,10000,13000,30,30,-14,TRUE
8a858e1e54e2aa5a0154e43dd98e059d,301968862,15,27:33.0,27:27.0,50000,52500,30,,Good,00:00.0,7.4723423,9.0299974,,14,29642.85714285714,50000,34776.78571428572,40.714285714285715,60,-3.357142857,TRUE
8a858e235bd971a4015bdbb925cf4332,301994552,5,14:03.0,13:55.0,20000,24500,30,,Good,00:00.0,8.3499849,5.0369405,,4,12500,20000,15500,26.25,30,-13,TRUE
8a858e2d5bb55d46015bc87e5f3d72b8,301959513,3,57:10.0,57:05.0,10000,13000,30,,Good,00:00.0,3.340938,6.5974092,,2,10000,10000,13000,30,30,-1.5,TRUE
8a858e455c1bf763015c1c05a746088b,301959889,3,53:07.0,53:01.0,10000,13000,30,,Good,00:00.0,3.323272572260028,6.657842271291657,,2,10000,10000,11500,15,15,-7.5,TRUE
8a858e4b5cb1e4d7015cc1690bb93c0a,301996087,2,51:47.0,51:41.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,1,FALSE
8a858e585beda464015bef1043887889,301992739,4,43:37.0,43:29.0,20000,24500,30,8a858ec55b441639015b46eaa7c63973,Good,00:00.0,3.3502153,6.6889443,,3,10000,10000,12500,25,30,-2,TRUE
8a858e645591c24b01559c74651d5f0e,302000339,10,24:35.0,24:28.0,30000,34500,30,,Good,,,,,9,15555.555555555555,30000,17683.333333333332,18.333333333333332,30,-3.777777778,FALSE
8a858e685adba68e015adc08c7934770,301971780,3,33:28.0,33:24.0,10000,13000,30,,Good,00:00.0,5.1612904,8.0916245,,2,10000,10000,13000,30,30,-3,TRUE
8a858e6d5b62e36f015b6510c8b02ff6,301983951,4,17:50.0,16:37.0,10000,12250,30,8a858f685acd5951015acd609d0803c4,Good,00:00.0,3.7982338,7.3828962,,3,10000,10000,13000,30,30,-5.333333333,TRUE
8a858ee65be8d42d015be8ed0ebb0f5f,301971327,3,26:11.0,26:02.0,10000,13000,30,,Good,00:00.0,8.84115,9.929415,,2,10000,10000,13000,30,30,-4.5,FALSE
8a858eed5a42df95015a435ce1762491,301970317,3,18:15.0,18:10.0,20000,24500,30,,Good,00:00.0,3.3270417,7.1335746,,2,10000,10000,13000,30,30,1.5,TRUE
8a858ef358d4a48e0158d50224cb12c5,301970026,8,51:21.0,51:16.0,30000,39000,60,,Good,,,,,7,12857.142857142857,20000,15732.142857142857,27.857142857142858,30,-3.428571429,FALSE
8a858efb54ccb4820154cd9a41672ee0,301991570,8,15:21.0,15:13.0,10000,11500,15,,Good,00:00.0,6.9160394,5.1663469,,7,11428.57142857143,20000,14542.857142857143,30,30,-0.285714286,TRUE
8a858f005c59e532015c5a89b8405010,301963405,2,41:12.0,41:05.0,10000,13000,30,,Good,00:00.0,5.2029258,7.636659,,1,10000,10000,13000,30,30,0,TRUE
8a858f085a477386015a47dc3a683d93,301987288,6,12:07.0,11:58.0,10000,12250,30,,Good,00:00.0,7.4313268,10.5212622,,5,12000,15000,15150,30,30,-3.6,FALSE
8a858f145b42fac4015b43071e610aab,301997264,4,54:58.0,53:45.0,20000,24500,30,,Good,00:00.0,3.3526536,6.5494467,,3,13333.333333333334,20000,15833.333333333334,20,30,-1,TRUE
8a858f1a5b66e6d6015b66ebd451051b,301970867,5,56:59.0,56:53.0,20000,24500,30,8a858fc55b00e79e015b055959ee5e97,Good,,,,,4,12500,20000,15125,22.5,30,-3,FALSE
8a858f2656e154de0156e1c737b11a5d,301985087,3,04:44.0,04:33.0,10000,13000,30,,Good,00:00.0,3.2961535,6.4883057,,2,10000,10000,13000,30,30,4,TRUE
8a858f2b5b870cfe015b870e2543007e,301966981,7,04:09.0,04:05.0,30000,34500,30,8a858f725b49c0c0015b55555c7c5bef,Good,,,,,6,15000,20000,17375,20,30,-7.166666667,FALSE
8a858f2c5ca72bae015ca8b479831073,301997975,2,22:25.0,22:18.0,10000,11500,15,,Good,00:00.0,7.5330168,6.421722,,1,10000,10000,11500,15,15,-3,TRUE
8a858f335c8d9723015c8e03c1123a8f,302000194,2,05:23.0,04:17.0,10000,11500,15,,Good,00:00.0,7.004992,4.9582331,,1,10000,10000,11500,15,15,-2,TRUE
8a858f365b2547f3015b2d7c3d736f1a,301962389,7,19:28.0,18:23.0,20000,23000,30,,Bad,00:00.0,3.2948146,6.5982631,,6,12500,20000,14210.416666666666,17.5,30,-5,FALSE
8a858f4156939c3c0156a2957b34644c,302001639,9,17:47.0,17:41.0,30000,34500,30,,Good,00:00.0,3.5488523,6.6159755,,8,21250,30000,24487.5,24.375,30,0.25,TRUE
8a858f4b55df0f530155ebb514c354cc,302002786,7,42:27.0,42:20.0,15000,16500,30,,Good,00:00.0,8.06618,5.6860067,,6,21666.666666666668,40000,25783.333333333332,37.5,60,-6.666666667,FALSE
8a858f565af28234015af2e8053c0ada,302000251,3,36:56.0,35:47.0,10000,13000,30,,Bad,00:00.0,3.299485,6.536685,,2,10000,10000,11500,15,15,10,FALSE
8a858f5d5d56884c015d5a21e575563a,301997094,2,29:58.0,29:51.0,10000,11500,15,8a858fc959bb192f0159bc06dde5085c,Good,,,,,1,10000,10000,11500,15,15,-8,FALSE
8a858f635a8a972f015a8b9cb9d14bd5,301973533,6,17:20.0,16:14.0,15000,16687.5,15,,Good,00:00.0,3.907838,7.44498,,5,12000,15000,13570,15,15,-5,TRUE
8a858f6f5b3f095b015b420385286ad0,301972550,4,21:43.0,20:33.0,10000,13000,30,,Bad,00:00.0,3.3926013,6.5971746,,3,10000,10000,12500,25,30,-0.666666667,FALSE
8a858f7958b0a4a80158b788cb270dda,301998912,2,45:14.0,44:02.0,10000,13000,30,,Good,00:00.0,8.5218126,7.7286314,,1,10000,10000,13000,30,30,5,FALSE
8a858f855bf2f1ad015bf67271165549,301971034,3,26:02.0,25:56.0,10000,13000,30,,Good,,,,,2,10000,10000,13000,30,30,-3.5,FALSE
8a858f8f5c87d0c8015c8835a5153de6,301964210,2,23:55.0,23:48.0,10000,13000,30,,Bad,,,,,1,10000,10000,11500,15,15,11,FALSE
8a858f99560bbe4501561769d7674785,301967492,7,09:03.0,08:58.0,30000,39000,60,,Good,00:00.0,7.0481835,4.8426899,,6,15000,20000,18200,27.5,30,-4.333333333,FALSE
8a858f9f5bd99987015be6ee3a4317c5,301988559,2,30:38.0,30:29.0,10000,13000,30,,Good,00:00.0,3.371536,6.4413816,,1,10000,10000,13000,30,30,-13,TRUE
8a858fa4552add9f0155486adf77224e,301996419,11,28:07.0,28:00.0,30000,34500,30,,Good,00:00.0,3.3963806,8.6696207,,10,19000,30000,21520,19.5,30,-4.3,TRUE
8a858fab5cd5e1a7015cdbcb4ba75d93,301997129,2,51:01.0,50:55.0,10000,13000,30,,Bad,,,,,1,10000,10000,13000,30,30,0,FALSE
8a858fb95bd896cc015bd8a2836b06eb,301991861,3,11:41.0,11:34.0,10000,11500,15,8a858efe5bca0a81015bcafa92f72787,Good,00:00.0,3.3478824,6.7128663,,2,10000,10000,13000,30,30,-3.5,TRUE
8a858fbd5cd6054a015ce61d008912a3,301959523,2,11:35.0,11:30.0,10000,13000,30,,Bad,,,,,1,10000,10000,13000,30,30,-28,FALSE
8a858fc9580b91da0158173d53626619,301993048,10,30:27.0,30:21.0,30000,34500,30,,Good,,,,,9,17777.777777777777,30000,21377.777777777777,30,30,-4.666666667,FALSE
8a858fd25c5a5bc7015c5d7b33f70f4b,301977994,3,35:04.0,34:58.0,10000,11500,15,,Good,00:00.0,7.9197522,5.0432429,,2,10000,10000,11500,15,15,-1,FALSE
8a858fe756939bbb01569a4804eb511b,301975324,11,07:41.0,06:30.0,20000,22000,30,,Good,00:00.0,7.6821125,11.1358419,,10,22000,35000,25705,31.5,60,-4.5,TRUE
8a858fef570f30e501571f8c9b393e0c,301985679,3,26:49.0,26:43.0,10000,13000,30,,Good,00:00.0,3.3795451,6.5872192,,2,10000,10000,13000,30,30,-2.5,FALSE
8a858ff85bd93919015be5e2ee740cfe,301966213,2,01:27.0,01:19.0,10000,13000,30,,Bad,00:00.0,3.9086769,7.4220671,,1,10000,10000,13000,30,30,18,FALSE
8a858e0059416900015959ea8c801312,302001308,2,46:07.0,46:00.0,10000,13000,30,,Bad,,,,,1,10000,10000,11500,15,15,1,FALSE
8a858e5555780ea001557c358eac1a2c,301963465,8,12:53.0,12:47.0,25000,28750,30,,Bad,,,,,7,17142.85714285714,30000,20885.714285714286,30,30,14,FALSE
8a858eda5c8863ff015ca0c606e96219,301974778,2,21:23.0,21:16.0,10000,11500,15,8a858f7e5c69a6e3015c7abe2c1b37d3,Bad,,,,,1,10000,10000,11500,15,15,12,FALSE
8a858f125c5f88b1015c62b300050e57,301972700,3,59:12.0,59:06.0,10000,11500,15,,Bad,,,,,2,10000,10000,11500,15,15,-3.5,FALSE
8a858f565c3acb9d015c4398b36817a8,301989797,3,15:40.0,15:33.0,10000,13000,30,,Bad,,,,,2,10000,10000,13000,30,30,-3.5,FALSE
8a858fb557330de101574e0d803b1042,301998634,2,58:15.0,58:08.0,10000,13000,30,,Bad,00:00.0,3.2402849,6.6835537,,1,10000,10000,13000,30,30,16,TRUE
8a8588235375c27f01537601102f108c,301982363,3,17:59.0,16:46.0,20000,22250,15,,Bad,00:00.0,3.3203711,6.5394736,,2,10000,10000,11500,15,15,3.5,TRUE
8a85886e54beabf90154c3f2f2ba3e59,301974220,7,24:12.0,23:01.0,40000,48000,60,,Good,,,,,6,18333.333333333332,30000,22566.666666666668,35,60,-3,FALSE
8a8588f35451808f015475d4e4432f4f,301966649,6,30:46.0,30:40.0,20000,24500,30,,Good,00:00.0,7.4705352,10.5631168,,5,12000,20000,13880,18,30,10.2,TRUE
8a85893d53f104eb01540e4ca76369ad,301973492,17,53:36.0,53:30.0,40000,44000,30,,Good,,,,,16,25000,40000,28573.4375,27.1875,60,-5.6875,FALSE
8a85897353d85af80153db21edaa0bf8,301967345,12,37:38.0,37:32.0,40000,44000,30,,Good,00:00.0,-84.3786616,33.5771214,,11,22090.909090909092,40000,24834.090909090908,21.818181818181817,30,-0.181818182,TRUE
8a8589b953d0be470153d1069c3f14cd,301967274,3,20:47.0,20:41.0,10000,13000,30,,Bad,00:00.0,3.2685283,6.6055933,,2,10000,10000,13000,30,30,113.5,TRUE
8a858e0256b781d80156c65a6ffb2709,301976990,11,41:15.0,40:04.0,20000,22000,30,,Good,00:00.0,6.6276272,6.1673517,,10,27500,40000,31335,28.5,30,-2.7,FALSE
8a858e135c78e673015c7c818dbd2262,301975614,2,40:56.0,40:50.0,10000,13000,30,,Bad,,,,,1,10000,10000,13000,30,30,-2,FALSE
8a858e1a5bce88e5015bced034b62745,301997056,3,05:23.0,05:15.0,10000,13000,30,,Good,00:00.0,4.5642283,8.459555,,2,10000,10000,13000,30,30,5,FALSE
8a858e255557edfe01557510da606263,301961226,13,19:17.0,18:11.0,20000,23000,30,,Good,00:00.0,3.3703584,6.4383131,,12,20833.333333333332,30000,24828.125,33.75,60,-2.416666667,TRUE
8a858e355908083001593c3acd320f4b,301966297,4,51:11.0,51:00.0,20000,24500,30,,Good,,,,,3,10000,10000,13000,30,30,-3.666666667,FALSE
8a858e445cd56553015ce90cc9241ba4,301968452,2,22:06.0,22:01.0,10000,13000,30,,Good,00:00.0,3.3853502,6.5508067,,1,10000,10000,11500,15,15,-7,FALSE
8a858e585693982b01569cc35e894aed,301995934,8,45:33.0,45:26.0,20000,24500,30,,Good,,,,,7,18571.428571428572,30000,22657.14285714286,32.142857142857146,60,-0.142857143,FALSE
8a858e5b5bd99460015bdfb8f92e480d,301973062,2,49:26.0,49:19.0,10000,13000,30,,Good,00:00.0,3.3626771,6.4537352,,1,10000,10000,13000,30,30,-7,TRUE
8a858e69566ae5b801569187d18d5bba,301968944,14,45:44.0,45:29.0,30000,34500,30,,Good,,,,,13,23846.153846153848,30000,26961.53846153846,21.923076923076923,30,0.46153846153846156,FALSE
8a858e6c5c88d145015c8d19eb99041d,301971723,2,57:41.0,57:34.0,10000,13000,30,8a858f535bf336ac015bf721c64b7bd6,Good,00:00.0,3.35697,6.6891717,,1,10000,10000,13000,30,30,-4,TRUE
8a858e6f5cd5e874015cdf871bb30530,301970283,2,40:21.0,40:15.0,10000,13000,30,,Good,00:00.0,7.4058617,9.1129897,,1,10000,10000,11500,15,15,-3,TRUE
8a858e785c8d9167015c8fed39cf53ae,301982349,2,09:11.0,09:05.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,-10,FALSE
8a858e8455f96c1c0155f9bcfd1f0939,301991134,5,39:18.0,39:12.0,20000,24500,30,,Good,00:00.0,6.7006085,6.2129067,,4,12500,20000,15875,30,30,1.25,FALSE
8a85884e548fad6501549a053d8a74fd,302000388,16,55:27.0,55:21.0,40000,44000,30,,Good,00:00.0,3.3784146,6.6031885,,15,24466.666666666668,40000,27971.666666666668,27,60,-3.666666667,TRUE
8a8588dd54a3ead30154aa7d6b092010,301975680,7,27:57.0,27:51.0,10000,11125,15,,Good,00:00.0,3.3472196,6.6419132,,6,10000,10000,11875,20,30,-0.5,TRUE
8a8589045384bd83015384deb3ee0e13,301985305,10,14:23.0,14:15.0,30000,34500,30,,Good,,,,,9,17777.777777777777,30000,21377.777777777777,30,30,-5.444444444,FALSE
8a858966538deb190153a81904df118e,301966367,16,38:20.0,38:05.0,40000,44000,30,,Good,,,,,15,22666.666666666668,40000,27186.666666666668,37,60,-3.2,FALSE
8a8589b953d0be470153db2b81b56a23,301963025,3,08:32.0,07:23.0,20000,24500,30,,Good,00:00.0,3.3983904,6.5864208,,2,10000,10000,13000,30,30,3.5,TRUE
8a858e045cd5b1d6015cd6da7b3b4bf2,301986396,2,12:12.0,12:05.0,10000,13000,30,,Bad,00:00.0,7.4602796,9.0065501,,1,10000,10000,13000,30,30,-6,TRUE
8a858e0f5c45466f015c4a6560255de7,301992201,3,43:34.0,43:27.0,10000,13000,30,,Good,00:00.0,3.3281894,6.4662308,,2,10000,10000,13000,30,30,-3.5,TRUE
8a858e165a47b2fd015a4b52c72e5a7c,301998280,4,21:44.0,21:38.0,10000,13000,30,,Good,00:00.0,3.8335683,7.4332417,,3,10000,10000,12500,25,30,4.333333333333333,TRUE
8a858e1c5bab1191015bae9d16cc1cf6,302002406,4,16:20.0,15:09.0,20000,24500,30,,Good,00:00.0,7.2104513,8.885381,,3,10000,10000,13000,30,30,-1.333333333,TRUE
8a858e245b680423015b6bf6df1d0f55,301997516,4,28:18.0,27:08.0,10000,11500,15,,Good,00:00.0,3.3820655,6.5507422,,3,10000,10000,11500,15,15,7.333333333333333,FALSE
8a858e335d1dd902015d25fb29be48ff,301989388,2,21:03.0,20:56.0,10000,11500,15,,Good,00:00.0,3.3424486,6.5932182,,1,10000,10000,11500,15,15,-13,TRUE
8a858e375b347293015b3479e8930819,301975252,2,59:22.0,59:14.0,10000,11500,15,,Good,00:00.0,7.4855975,8.9986317,,1,10000,10000,11500,15,15,-4,TRUE
8a858e4157e2d76b0157ed77f17c017b,301988554,3,14:57.0,14:50.0,10000,13000,30,,Good,00:00.0,3.2901027,6.4514111,,2,10000,10000,13000,30,30,-0.5,FALSE
8a858e505ad27570015ad3a536d46c46,301966138,3,07:07.0,06:53.0,10000,13000,30,,Good,,,,,2,10000,10000,13000,30,30,-2.5,FALSE
8a858e585693982b0156ac0d9c0b17b1,301969656,10,16:18.0,16:02.0,40000,48000,60,,Good,00:00.0,7.344564,8.9569917,,9,21111.11111111111,40000,26022.222222222223,40,60,-5,TRUE
8a858e6455828e710155842b4ffa280e,301974617,9,38:02.0,37:56.0,20000,24500,30,,Good,,,,,8,12500,20000,14468.75,16.875,30,0,FALSE
8a858e685acda506015aceb81564458d,301987951,6,00:12.0,00:02.0,20000,24500,30,,Good,00:00.0,3.3229955,7.1470809,,5,14000,20000,17000,24,30,-2,TRUE
8a858e6f5cd5e874015ce7931b330a91,301973645,2,48:50.0,48:44.0,10000,13000,30,,Good,,,,,1,10000,10000,11500,15,15,-1,FALSE
8a858e785c8d9167015c913329f1730e,302001063,2,48:46.0,48:39.0,10000,13000,30,8a858eba5c884d2a015c8d20c864739e,Good,00:00.0,3.3843532,6.4540872,,1,10000,10000,13000,30,30,-3,TRUE
8a858e875cfa37f5015cfd05416040d7,301986462,2,11:22.0,11:15.0,10000,11500,15,,Good,00:00.0,3.2254854,6.7320489,,1,10000,10000,11500,15,15,-2,TRUE
8a858e8e5ca1f1a8015ca2d44044627e,301977101,2,56:53.0,56:46.0,10000,13000,30,,Good,00:00.0,7.4567704,8.9803803,,1,10000,10000,13000,30,30,-7,TRUE
8a858e9a54d9121b0154dd1bfff23870,301969514,3,30:01.0,29:55.0,10000,13000,30,,Bad,00:00.0,3.3820708,6.5204898,,2,10000,10000,12750,30,30,-4,TRUE
8a858ea45b35639b015b356cbf34033a,301973711,5,39:18.0,38:08.0,10000,13000,30,,Good,,,,,4,10000,10000,12250,22.5,30,-3.5,FALSE
8a858eac5c451942015c5546798300e4,301993204,3,52:03.0,51:56.0,10000,13000,30,,Good,00:00.0,3.283042,6.5927925,,2,10000,10000,13000,30,30,-7.5,TRUE
8a858eb75c21a2b9015c2acd7e8b3ff8,302000044,3,37:08.0,37:03.0,10000,13000,30,,Good,00:00.0,3.6134945,6.4748539,,2,10000,10000,13000,30,30,2,TRUE
8a858ec655f96b32015607c12d57059e,301967125,7,01:36.0,01:25.0,20000,24500,30,,Good,00:00.0,3.376451,6.502966,,6,16666.666666666668,30000,20316.666666666668,32.5,60,-4.5,TRUE
8a858ed159fabcd30159fb47c7062202,301960846,3,10:58.0,09:53.0,10000,13000,30,,Bad,00:00.0,3.8780466,7.3399732,,2,10000,10000,13000,30,30,-1,FALSE
8a858eda5c8863ff015ca085bbe55038,301975750,2,06:16.0,06:10.0,10000,11500,15,,Bad,,,,,1,10000,10000,13000,30,30,0,FALSE
8a858ee45b39aa80015b3b1a1d600f18,301981110,6,59:56.0,58:46.0,20000,22250,15,,Good,00:00.0,3.3157667,6.6012443,,5,10000,10000,12000,21,30,-2.4,TRUE
8a858ee75afc09f4015b01127fe924ad,301989520,8,26:19.0,26:04.0,30000,34500,30,,Good,,,,,7,20000,30000,22771.414285714283,21.428571428571427,30,-6.428571429,FALSE
8a858ef358d4a48e0158f275638d3eae,301981077,11,09:57.0,08:43.0,30000,34500,30,,Good,00:00.0,7.423095,9.0711047,,10,22000,40000,24740,21,30,-3,TRUE
8a858f0056b7cf8e0156c5d74c6a61a6,301994154,10,55:21.0,55:14.0,15000,17250,30,,Good,00:00.0,3.3384194,6.503515,,9,18333.333333333332,30000,20958.333333333332,21.666666666666668,30,-0.444444444,FALSE
8a858f065b1fe50a015b20ecfb9c00b0,301998560,3,10:28.0,09:17.0,10000,13000,30,,Good,,,,,2,10000,10000,12250,22.5,30,3,FALSE
8a858f10579ff4360157a35217644d8d,301975784,4,26:23.0,26:18.0,10000,13000,30,,Good,00:00.0,9.7811167,10.2676783,,3,10000,10000,13000,30,30,-1,FALSE
8a858f1f5c834d4f015c876553061133,301996292,2,47:56.0,47:48.0,10000,13000,30,,Good,00:00.0,7.0141933,4.8160167,,1,10000,10000,11500,15,15,0,FALSE
8a858f2b5998268e0159a1bb02794eb9,301981702,5,55:03.0,54:56.0,20000,22250,15,,Bad,00:00.0,6.7214334,6.1901477,,4,11250,15000,12796.875,15,15,-1.75,TRUE
8a858f3355ae6a610155bb33f4d141b7,301989418,5,32:20.0,32:05.0,20000,24500,30,,Good,00:00.0,3.379854,6.5328149,,4,14500,20000,17800,26.25,30,1.75,FALSE
8a858f3959f562330159f9002c242c83,301959184,6,07:54.0,07:47.0,20000,24500,30,,Good,,,,,5,14000,20000,17150,27,30,-12,FALSE
8a858f455b5d1896015b5d192a1d0090,301973687,3,13:55.0,13:49.0,10000,13000,30,,Good,00:00.0,3.4373681,6.4394188,,2,10000,10000,13000,30,30,-1.5,TRUE
8a858f4c5bb597f6015bc3cc1fbb7104,302001961,3,35:42.0,35:36.0,10000,13000,30,,Good,,,,,2,10000,10000,13000,30,30,-1.5,FALSE
8a858f545908094b01591c9388130f5d,302000318,2,11:48.0,11:41.0,10000,11500,15,,Bad,00:00.0,3.3113851,6.505618,,1,10000,10000,11500,15,15,8,FALSE
8a858f5a57519e48015757dbf8635809,301997127,10,50:50.0,49:39.0,30000,34500,30,,Good,00:00.0,3.33414,6.5896961,,9,17222.222222222223,30000,20498.61111111111,26.666666666666668,30,-7.666666667,TRUE
8a858f6055f96ad2015604e2b0530828,301970972,11,37:56.0,37:43.0,25000,27500,30,,Good,,,,,10,20000,30000,22872.5,24,30,-2.2,FALSE
8a858f6b570f2de901572f04bf9744c4,301962742,10,26:21.0,26:16.0,30000,34500,30,,Good,,,,,9,17222.222222222223,30000,20086.11111111111,23.333333333333332,30,-2.777777778,FALSE
8a858f775c35b709015c38f9bf933a2e,301959003,3,21:29.0,21:23.0,20000,22250,15,,Good,,,,,2,10000,10000,11500,15,15,0,FALSE
8a858f7c5be8dc45015be91b35ae3413,301972938,3,33:37.0,33:31.0,10000,13000,30,,Good,00:00.0,3.3392053,6.6532368,,2,10000,10000,12250,22.5,30,-9.5,TRUE
8a858f8e5c63d73e015c686a63141013,301971426,2,11:35.0,11:30.0,10000,11500,15,,Good,00:00.0,3.3066327,6.5413382,,1,10000,10000,13000,30,30,-9,TRUE
8a858f975c4582c4015c509c73f62489,301972860,2,47:26.0,47:20.0,10000,13000,30,,Good,00:00.0,8.489229,11.9885419,,1,10000,10000,13000,30,30,-10,TRUE
8a858f99560bbe45015613ae87981a6d,301958593,8,08:33.0,08:27.0,20000,23000,30,,Good,,,,,7,14285.714285714286,30000,16800,23.571428571428573,60,-2.714285714,FALSE
8a858fa459e0a1340159e1414e8942cf,301975353,8,38:00.0,37:53.0,20000,24500,30,,Good,00:00.0,7.5966869,9.0289273,,7,14285.714285714286,20000,17300,25.714285714285715,30,-3.428571429,TRUE
8a858fa95c695f85015c780af573028d,301967347,3,45:52.0,45:46.0,20000,24000,30,8a858fd95c3b5bca015c438aac9e415e,Good,00:00.0,5.2464095,7.6530143,,2,10000,10000,12250,22.5,30,-8.5,TRUE
8a858faf56b7821c0156c7d9d39142a5,301995023,9,53:58.0,53:52.0,20000,24500,30,,Good,00:00.0,3.24155,6.5427586,,8,15000,20000,18487.5,30,30,3.75,FALSE
8a858fb95a951d1a015a99d458d711c8,301992296,7,01:54.0,01:49.0,30000,34500,30,,Good,,,,,6,18333.333333333332,30000,22216.666666666668,30,30,-7.833333333,FALSE
8a858fc25baeeeff015baf5022dc3611,301959081,4,38:46.0,38:39.0,20000,24500,30,,Good,,,,,3,10000,10000,12333.333333333334,25,30,-7.666666667,FALSE
8a858fcb5bab1fda015baf266f6645c9,301964677,3,38:12.0,38:05.0,10000,13000,30,8a858f615578136301557e762f974b9f,Good,00:00.0,3.2833565,6.5311681,,2,10000,10000,13000,30,30,-4,TRUE
8a858fd3552c75620155488cbd3f650d,301985648,19,16:23.0,16:15.0,50000,55000,60,,Good,00:00.0,4.5622896,8.4801158,,18,33888.88888888889,50000,38241.666666666664,38.333333333333336,90,-8.166666667,FALSE
8a858fd85b685607015b70cf46b509b2,302000027,5,28:08.0,26:57.0,20000,24500,30,8a858e885b68546c015b690a3b432fb4,Good,00:00.0,3.5952734,6.5007525,,4,12500,20000,15875,30,30,-6.5,TRUE
8a858fe45a760203015a79d74d461d88,301986572,2,23:39.0,23:28.0,10000,11500,15,,Good,,,,,1,10000,10000,13000,30,30,-6,FALSE
8a858feb55f969560155ff2575dc44f4,301991933,12,15:15.0,15:07.0,20000,21000,15,,Good,,,,,11,20000,40000,23722.727272727272,32.72727272727273,60,-7.545454545,FALSE
8a858e885c63d379015c682355b72343,301959492,2,31:57.0,31:51.0,10000,13000,30,,Good,00:00.0,3.774967,6.4633888,AJOSE ADEOGUN,1,10000,10000,13000,30,30,-12,TRUE
8a858e955631db4401563ca4a4b03287,301961056,10,19:56.0,19:48.0,25000,27500,30,,Good,,,,,9,24444.444444444445,40000,27841.666666666668,26.666666666666668,60,-4.333333333,FALSE
8a858e9d5bfd7037015bfdab79f61305,301973935,2,26:44.0,26:37.0,10000,11500,15,,Good,,,,,1,10000,10000,11500,15,15,-3,FALSE
8a858eb75c21a2b9015c2b5a48ba4a1e,301993924,3,49:25.0,49:17.0,10000,13000,30,,Bad,,,,,2,10000,10000,13000,30,30,0.5,FALSE
8a858ec05a4c05f2015a4c434c7220ac,301965854,7,38:30.0,38:18.0,20000,24500,30,,Good,,,,,6,15000,20000,16875,15,15,0.16666666666666666,FALSE
8a858ece5c88b58b015c8c3e06741fbf,301960384,2,26:15.0,26:08.0,10000,11500,15,,Bad,00:00.0,3.3460821,6.6657111,,1,10000,10000,11500,15,15,4,FALSE
8a858ed75732b68101574cf214582d48,302000087,5,04:46.0,03:34.0,20000,24500,30,,Good,,,,,4,12500,20000,15875,30,30,-5,FALSE
8a858ede5ca210f0015ca2c76bcf492d,301964867,2,32:32.0,32:27.0,10000,13000,30,,Good,00:00.0,4.5996904,8.4253538,,1,10000,10000,13000,30,30,-12,TRUE
8a858ee25b34d796015b359426605c33,301997067,4,12:46.0,11:36.0,10000,13000,30,,Good,00:00.0,3.6091283,6.8694483,,3,10000,10000,13000,30,30,4,TRUE
8a858ee55cb156e6015cc0454bef7c77,301995416,2,45:00.0,44:53.0,10000,11500,15,,Good,,,,,1,10000,10000,11500,15,15,-13,FALSE
8a858ef255c55fd60155d8d5a18048fb,301995911,11,32:10.0,32:03.0,40000,48000,60,,Good,00:00.0,7.1087516,4.867722,,10,26000,40000,31590,45,60,-2.9,FALSE
8a858f0056b7cf8e0156d23f675016f3,301983209,10,18:49.0,18:44.0,40000,44000,30,,Good,00:00.0,2.749517,6.6456978,,9,21111.11111111111,30000,24600,26.666666666666668,30,-0.666666667,FALSE
8a858f0656b7820c0156c59a540644cd,301994060,10,07:24.0,07:18.0,40000,48000,60,,Good,00:00.0,3.5172463,6.6498717,,9,22222.222222222223,30000,26116.666666666668,31.666666666666668,60,-1.111111111,FALSE
8a858f0f5bfd79d2015c0647c85b2c1d,301965730,3,40:19.0,40:12.0,10000,13000,30,,Good,00:00.0,3.3629816,6.6532733,,2,10000,10000,13000,30,30,-5,TRUE
8a858f1f5c834d4f015c84b2654f537b,301985984,2,03:37.0,03:30.0,10000,13000,30,8a858eea5c82f136015c8307f4930b56,Good,,,,,1,10000,10000,13000,30,30,0,FALSE
8a858f275c451af5015c4bbd303b1a1f,301988713,3,07:41.0,07:34.0,10000,13000,30,,Good,00:00.0,7.0150685,4.7591623,,2,10000,10000,13000,30,30,-13,TRUE
