,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,level_of_education_clients,systemloanid_count,loanamount_mean,loanamount_max,totaldue_mean,termdays_mean,termdays_max,repayment_delay_mean
439,8a858fc15b68ba6a015b7803816a6145,301971757,5,17:59.0,17:54.0,10000,11500.0,15,8a858e955aeb055e015aec0ef4ab1b7c,,,,,,,,,4.0,10000.0,10000.0,11500.0,15.0,15.0,2.0
440,8a858fcf5b39c3ba015b3d6d077c4383,301971571,4,39:16.0,38:10.0,20000,24500.0,30,Unknown,1981-01-11 00:00:00.000000,Savings,4.5445533,7.4866602,Diamond Bank,Unknown,Unknown,Unknown,3.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
441,8a858ff35c63d750015c63dbb45e027c,301958803,2,19:07.0,19:01.0,10000,13000.0,30,8a858e335b806e4d015b807c181d101f,1972-07-23 00:00:00.000000,Savings,3.5164571,6.6688399,FCMB,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-3.0
442,8a858ffe5ab2b16a015ab3180c915303,301960989,5,36:12.0,36:07.0,20000,22250.0,15,Unknown,,,,,,,,,4.0,12500.0,20000.0,14937.5,22.5,30.0,-8.5
443,8a858e6a5c829229015c829aad4f05b5,301998657,2,09:09.0,09:02.0,10000,13000.0,30,8a858fbf5b3a0b46015b3c94f74316e8,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,8.0
444,8a76e7d443e6e97c0143ed099d102b1d,302000599,6,34:42.0,33:31.0,20000,24500.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,-2.0
445,8a8588fd53f1099e0154046cf0b95f16,301959243,8,58:05.0,57:58.0,40000,44000.0,30,Unknown,1984-05-18 00:00:00.000000,Savings,3.3815688,6.5838082,UBA,Unknown,Permanent,Unknown,7.0,20714.285714285714,35000.0,25114.285714285714,38.57142857142857,60.0,0.14285714285714285
446,8a858e045cd5b1d6015ce52f1a166c1b,301977056,2,33:13.0,33:07.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-15.0
447,8a858e225a22cf58015a2471b4854027,301984536,3,49:16.0,49:11.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,3.0
448,8a858e2d565657b101565c1f67be6de7,301994047,11,58:51.0,58:00.0,20000,24500.0,30,Unknown,,,,,,,,,10.0,17000.0,30000.0,19995.0,24.0,30.0,7.3
449,8a858e4b5cb1e4d7015cb2c1a0f4204c,301994524,2,15:46.0,15:40.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-4.0
450,8a858e655a047d1a015a17be58262943,301967605,4,24:03.0,23:46.0,10000,13000.0,30,Unknown,1979-06-23 00:00:00.000000,Savings,6.6948411,12.1759277,EcoBank,Unknown,Permanent,Unknown,3.0,10000.0,10000.0,13000.0,30.0,30.0,12.666666666666666
451,8a858e955add2971015addaaea8c1d86,301987763,5,12:17.0,12:09.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,11250.0,15000.0,14343.75,30.0,30.0,-0.5
452,8a858ecc57b9184b0157bd7491b650ec,301996804,2,58:51.0,57:44.0,20000,24500.0,30,8a8588d45336a53d0153373016a00db0,,,,,,,,,,,,,,,
453,8a858edb5a70bfe0015a7c3c68d16980,301968152,3,31:20.0,31:14.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,1.0
454,8a858f0056b7cf8e0156bbeefc4933cc,301963266,10,21:14.0,20:09.0,40000,44000.0,30,Unknown,,,,,,,,,9.0,24444.444444444445,40000.0,28627.777777777777,33.333333333333336,60.0,0.0
455,8a858f13556665aa01556c9c75863a6d,301997743,14,46:23.0,46:16.0,40000,44000.0,30,Unknown,,,,,,,,,13.0,18846.153846153848,40000.0,20725.0,18.46153846153846,30.0,-4.230769230769231
456,8a858f265cfa1a64015cffd360cf3f7b,301994639,2,50:23.0,50:15.0,10000,11500.0,15,Unknown,1977-08-02 00:00:00.000000,Savings,7.883996,5.0375596,GT Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-14.0
457,8a858f2e5c699f3a015c749e4d090695,301975544,2,47:04.0,46:57.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,1.0
458,8a858f3d5add42e2015ae2f266f01da4,301966811,5,56:04.0,55:51.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15875.0,30.0,30.0,-5.0
459,8a858f4f59f4ed130159f50d47b117a0,301998557,4,08:01.0,07:54.0,10000,13000.0,30,Unknown,1984-12-18 00:00:00.000000,Savings,3.3703547,6.5614706,Diamond Bank,Unknown,Permanent,Unknown,3.0,10000.0,10000.0,13000.0,30.0,30.0,-2.0
460,8a858f615a60b7a9015a60ec6bd7262c,301972408,6,42:23.0,42:17.0,20000,24500.0,30,Unknown,,,,,,,,,5.0,14000.0,20000.0,15800.0,15.0,15.0,-2.8
461,8a858f8f5bfd3cfa015c0cec47c055f1,301992293,3,59:02.0,58:53.0,10000,11500.0,15,Unknown,1984-04-15 00:00:00.000000,Savings,3.3371532,7.1329181,Zenith Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,11500.0,15.0,15.0,-5.0
462,8a858fba5cd5feee015cdb0546383f66,301997083,2,21:21.0,21:14.0,10000,13000.0,30,8a858e045cd5b1d6015cd9c070a212a5,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,1.0
463,8a858fc65c7e0e55015c7f8126b8672a,301998344,2,58:52.0,58:46.0,10000,13000.0,30,Unknown,1987-08-26 00:00:00.000000,Savings,3.3711616,6.5146214,GT Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,-8.0
464,8a858fe5569398920156adf52d137f11,301990835,14,30:43.0,30:32.0,40000,44000.0,30,Unknown,,,,,,,,,13.0,23846.153846153848,40000.0,27892.30769230769,33.46153846153846,60.0,-2.6153846153846154
465,8a858ffd5c8d343d015c9cab96843756,301976207,2,57:59.0,57:52.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-5.0
466,8a858e245c5f3f7c015c5fc06e1022b7,301972898,2,10:04.0,09:56.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,3.0
467,8a858f305cb1ec4e015cc075bf43795e,301988502,2,09:12.0,09:06.0,10000,13000.0,30,Unknown,1989-02-03 00:00:00.000000,Savings,4.7409999,7.631673,GT Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-1.0
468,8a858fc25bafabdc015bb016ef44386e,301965242,6,26:12.0,26:07.0,30000,34500.0,30,Unknown,1992-01-01 00:00:00.000000,Savings,3.4780827,6.4543525,First Bank,Unknown,Student,Unknown,5.0,14000.0,20000.0,16225.0,21.0,30.0,-8.2
469,8a85886f54517ee00154541985fc7c19,301970679,3,06:14.0,06:08.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,-3.5
470,8a858966538deb19015391420fe01f59,301961245,6,33:39.0,33:33.0,10000,11500.0,15,Unknown,1988-04-19 00:00:00.000000,Other,3.3336678,6.589012,Access Bank,Unknown,Permanent,Unknown,5.0,13600.0,20000.0,16180.0,24.0,30.0,27.4
471,8a8589a7545186b101546de734bb6d5d,301965595,6,25:21.0,25:15.0,10000,12250.0,30,Unknown,,,,,,,,,5.0,10000.0,10000.0,11500.0,15.0,15.0,-2.8
472,8a858e0156b782a10156bcdeedd505a3,301988325,15,02:27.0,02:18.0,40000,44000.0,30,Unknown,1980-11-01 00:00:00.000000,Other,7.2593856,8.9574144,Diamond Bank,Unknown,Permanent,Unknown,14.0,27857.14285714286,40000.0,31971.428571428572,30.0,30.0,-8.214285714285714
473,8a858e0d5aa8e240015aa8e8c383070d,301962691,4,58:23.0,58:17.0,20000,24500.0,30,Unknown,1990-02-17 00:00:00.000000,Savings,3.2676355,6.5992254,GT Bank,Unknown,Permanent,Unknown,3.0,10000.0,10000.0,13000.0,30.0,30.0,-8.666666666666666
474,8a858e1d5cd58f9e015ceaeac93864b5,301995387,2,28:40.0,28:32.0,10000,11500.0,15,8a858e185b57cc76015b57e77d890d59,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-2.0
475,8a858e51584a1fc7015859e83e2a4eb4,301983375,10,47:36.0,47:30.0,30000,34500.0,30,Unknown,,,,,,,,,9.0,20000.0,30000.0,23755.555555555555,30.0,30.0,-6.0
476,8a858e6a5bfd4b54015c0065e2c6050f,301968013,2,53:34.0,53:27.0,10000,13000.0,30,Unknown,1982-11-28 00:00:00.000000,Savings,3.2805564,6.6656294,GT Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-17.0
477,8a85886f543912e301543dfa84bb3132,301974296,11,17:45.0,16:34.0,15000,16687.5,15,Unknown,,,,,,,,,10.0,17000.0,30000.0,20057.5,25.5,60.0,1.6
478,8a8589005384ab570153880ceba74594,301964860,3,29:56.0,29:40.0,30000,39000.0,60,Unknown,,,,,,,,,,,,,,,
479,8a8589ec54517bf901547cc944a27d52,301988078,4,16:33.0,16:24.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,9666.666666666666,10000.0,12566.666666666666,30.0,30.0,-3.3333333333333335
480,8a858e0f58447645015849704e667760,301970869,6,01:14.0,01:05.0,20000,24500.0,30,Unknown,,,,,,,,,5.0,12000.0,20000.0,15000.0,27.0,30.0,-6.0
481,8a858e445add19b4015ade12ac4d382a,301973017,2,18:23.0,18:13.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-6.0
482,8a858e5357d823010157e1248f816ec5,301993732,12,11:02.0,10:43.0,10000,10500.0,15,Unknown,,,,,,,,,11.0,12727.272727272728,20000.0,14813.636363636364,20.454545454545453,30.0,-8.090909090909092
483,8a858e6c5c88d145015c964472ed5b2c,301977397,2,25:19.0,25:13.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-7.0
484,8a858e9156e137c601570163db4358c9,301995543,4,07:57.0,07:50.0,20000,24500.0,30,Unknown,1980-04-27 00:00:00.000000,Savings,5.7561504,7.4479881,GT Bank,Unknown,Permanent,Unknown,3.0,10000.0,10000.0,12000.0,20.0,30.0,-2.0
485,8a858ece5cd05041015cd14579177593,301988072,2,09:45.0,09:38.0,10000,13000.0,30,8a858ec6560bc09801561cbec2c77a45,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-4.0
486,8a858eec5d4232a5015d4fbcfe6414ea,302003850,2,17:08.0,17:01.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-19.0
487,8a858f0c5cc68025015cc7706f0d31b7,301987364,3,46:42.0,46:33.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,-5.0
488,8a858f2656e154de0156fb12aedb3841,301963447,2,01:15.0,01:09.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-8.0
489,8a858f595d1387e8015d149bd8e57256,301992764,2,14:59.0,14:52.0,10000,11500.0,15,8a858f055d0e3d8c015d0fecbb167722,1984-01-12 00:00:00.000000,Savings,3.5785192,6.4871591,GT Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,0.0
490,8a858f6c5cac8f53015cafeb15141be1,302002043,2,34:49.0,34:42.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,12.0
491,8a858f8d56e0c3a70156fa3aa92e0b00,301969319,10,45:55.0,45:42.0,15000,16500.0,30,Unknown,,,,,,,,,9.0,11666.666666666666,20000.0,14383.333333333334,30.0,30.0,-5.444444444444445
492,8a858f975c4582c4015c5379bebc030a,302003242,3,28:43.0,28:37.0,10000,13000.0,30,8a858f4b55df0f530155ee24c5882eda,1985-01-08 00:00:00.000000,Savings,3.35466,6.4764009,First Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,13000.0,30.0,30.0,-3.5
493,8a858fa25cfa127c015d0958368043fb,301998854,2,04:52.0,04:46.0,10000,13000.0,30,8a858e615c832be8015c87e2ade31e15,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-6.0
494,8a858fb75cf4b2bd015cf7d0dda60b7c,301995443,2,05:37.0,05:31.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,1.0
495,8a858fcb5c87dd04015c882423cd3abd,302001541,2,45:08.0,44:58.0,10000,12500.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,18.0
496,8a858ffa55ca72a50155d8966d3b75eb,301959384,8,12:25.0,01:33.0,30000,34500.0,30,Unknown,,,,,,,,,7.0,15714.285714285714,30000.0,18357.14285714286,23.571428571428573,60.0,1.8571428571428572
497,8a858f6e5cb16eb9015cbf6316b4273f,301996893,2,40:38.0,40:28.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,2.0
498,8a858ff35c63d750015c6939de7f2388,301987530,2,13:04.0,12:56.0,10000,11500.0,15,Unknown,1980-12-28 00:00:00.000000,Savings,3.3303,6.6338533,GT Bank,Unknown,Unknown,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,29.0
499,8a85896653f0fed201540285f3625829,301989262,12,04:26.0,04:12.0,15000,18375.0,30,Unknown,,,,,,,,,11.0,10181.818181818182,15000.0,12713.636363636364,27.272727272727273,30.0,1.0
500,8a858e59569397d50156ad56f88c51ee,301963927,13,10:09.0,10:04.0,40000,44000.0,30,Unknown,,,,,,,,,12.0,20000.0,30000.0,22864.583333333332,23.75,30.0,-0.9166666666666666
501,8a858e625c8d993a015c944701ea0746,301968304,2,13:26.0,13:21.0,10000,13000.0,30,Unknown,1983-10-22 00:00:00.000000,Savings,3.9147133,7.4566833,First Bank,Unknown,Unknown,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,-13.0
502,8a858e775b10631f015b1099fea22372,301977517,4,30:54.0,29:44.0,10000,12250.0,30,Unknown,1987-06-26 00:00:00.000000,Savings,8.8884947,9.8758609,First Bank,Unknown,Permanent,Unknown,3.0,10000.0,10000.0,13000.0,30.0,30.0,-4.333333333333333
503,8a858e985ccb51e8015ccf5370fe5128,302000943,2,44:01.0,42:53.0,10000,13000.0,30,8a858f5f5a83e8dc015a847ab68a5a08,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-4.0
504,8a858eb45c11f9e4015c1221c18d103f,301973071,3,58:07.0,58:02.0,10000,13000.0,30,8a8589f354518554015483884da754cf,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-6.0
505,8a858ebe5908030101591d56673a3213,301997509,5,23:51.0,22:37.0,10000,13000.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15312.5,26.25,30.0,-3.0
506,8a858eda552adcc201554f11a0100294,301971987,11,46:59.0,46:53.0,40000,44000.0,30,Unknown,,,,,,,,,10.0,22500.0,40000.0,25900.0,27.0,60.0,-11.3
507,8a858ee0564adc5001564ff69988109d,301999849,8,04:29.0,04:23.0,30000,34500.0,30,Unknown,,,,,,,,,7.0,20000.0,30000.0,24714.285714285714,34.285714285714285,60.0,-4.714285714285714
508,8a858ef05d0edf64015d12894b9a4f4b,301987060,2,02:43.0,02:35.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,0.0
509,8a858f095c3b2c30015c3cb53f584d24,301994751,3,16:35.0,16:29.0,10000,13000.0,30,8a858ec15b483ae3015b485358b30f89,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-2.0
510,8a858f335cd0c78e015cd44b20b736c0,301993714,2,01:45.0,01:38.0,10000,11500.0,15,8a8589005384ab570153896560401944,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
511,8a858f3d5add42e2015ae0d08df06d16,301960683,6,19:16.0,19:11.0,30000,34500.0,30,Unknown,,,,,,,,,5.0,16000.0,20000.0,18910.0,24.0,30.0,-5.2
512,8a858f5f5b39bb0c015b3d560ed14ffc,302003491,5,13:38.0,12:32.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15875.0,30.0,30.0,-2.25
513,8a858f6d5a7fef7d015a8367573a6b63,301958535,5,11:34.0,10:27.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15875.0,30.0,30.0,-2.0
514,8a858f8a5a424041015a45922fcc2ede,301981487,5,11:07.0,09:57.0,20000,22250.0,15,Unknown,,,,,,,,,4.0,10000.0,10000.0,12062.5,22.5,30.0,-1.75
515,8a858fa25bd92c20015be6b5d0f03cf1,301967545,2,49:15.0,49:08.0,10000,13000.0,30,8a858f495bcefdb9015bd04f88465237,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-4.0
516,8a858fba5cd5feee015cd934e2f2657f,301974469,2,04:18.0,04:11.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-3.0
517,8a858fe55656a93801565ad4976f225f,301998843,11,59:22.0,59:15.0,10000,13000.0,30,Unknown,1983-05-31 00:00:00.000000,Other,5.9855381,5.5016825,EcoBank,Unknown,Self-Employed,Unknown,10.0,13000.0,20000.0,16380.0,30.0,30.0,2.7
518,8a858ff85bd93919015be24c4f851772,301963545,4,00:07.0,00:01.0,10000,12250.0,30,8a858fc15b68ba6a015b6d46f82b05f9,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,-15.666666666666666
519,8a858e6f5668e017015692a82e0606e4,301975471,7,22:11.0,22:05.0,30000,34500.0,30,Unknown,,,,,,,,,6.0,20000.0,30000.0,24266.666666666668,35.0,60.0,-3.1666666666666665
520,8a858f1959d4ea4d0159d56ed9c448f1,302002044,6,34:53.0,34:47.0,20000,22250.0,15,Unknown,,,,,,,,,5.0,10000.0,10000.0,11800.0,18.0,30.0,2.2
521,8a8588235384a58d01539f23b1071fd9,301976513,14,44:05.0,42:54.0,40000,48000.0,60,Unknown,,,,,,,,,13.0,20000.0,40000.0,22695.19230769231,23.076923076923077,30.0,-0.46153846153846156
522,8a85893d53f104eb0154054115f12c61,301972345,8,04:14.0,04:09.0,40000,48000.0,60,Unknown,1983-03-31 00:00:00.000000,Savings,7.4133037,9.0791329,GT Bank,Unknown,Self-Employed,Graduate,7.0,24285.714285714286,40000.0,28857.14285714286,36.42857142857143,60.0,-0.5714285714285714
523,8a8589b953bc23f70153bcb44fc40b19,301998373,8,18:09.0,18:00.0,10000,13000.0,30,Unknown,1994-08-15 00:00:00.000000,Savings,7.499176,6.4321295,GT Bank,Unknown,Student,Unknown,7.0,10000.0,10000.0,13000.0,30.0,30.0,5.571428571428571
524,8a858e0a5668e69c015669270a510c49,302001629,16,08:46.0,07:34.0,30000,34500.0,30,Unknown,,,,,,,,,15.0,16000.0,30000.0,17956.666666666668,17.0,30.0,-2.066666666666667
525,8a858e345bd96da8015be6289d010075,301974862,3,23:05.0,22:58.0,10000,13000.0,30,Unknown,1990-01-12 00:00:00.000000,Savings,3.3027843,6.4767169,GT Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,13000.0,30.0,30.0,-16.5
526,8a858e4e5c3502ab015c3581a2ea2f66,301982582,3,45:13.0,45:06.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,-13.5
527,8a858e6a5bfd4b54015c0e31d74c35da,301959431,3,16:43.0,16:36.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,-3.5
528,8a858e725c3ae262015c3ea9a77430ea,301962783,3,51:36.0,51:28.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,-15.5
529,8a858eb05800dd6201580acff9ed0c96,301968372,4,09:04.0,08:57.0,10000,11500.0,15,Unknown,,,,,,,,,3.0,10000.0,10000.0,12000.0,20.0,30.0,6.0
530,8a858eda552adcc2015548f0eb523fc3,301993117,10,01:53.0,01:46.0,40000,44000.0,30,Unknown,,,,,,,,,9.0,23333.333333333332,40000.0,26466.666666666668,25.0,30.0,-8.666666666666666
531,8a858ef25c8393f8015c873e2c443d27,301977543,2,42:18.0,42:12.0,10000,13000.0,30,8a858e69566ae5b801566fe7f69c7fad,1973-09-02 00:00:00.000000,Savings,3.3649574,6.5193411,FCMB,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
532,8a858f225b3dc49e015b3de052f52204,301976298,4,56:42.0,55:31.0,10000,13000.0,30,Unknown,1985-08-05 00:00:00.000000,Savings,7.7152297,11.1213428,GT Bank,Unknown,Permanent,Unknown,3.0,10000.0,10000.0,13000.0,30.0,30.0,-2.3333333333333335
533,8a858f475c7ea023015c81ad999a0386,301968476,2,43:24.0,43:18.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-2.0
534,8a858e7d5b591490015b59618de419b4,301997700,4,17:24.0,16:13.0,10000,13000.0,30,Unknown,1993-03-26 00:00:00.000000,Savings,5.5993158,6.3383724,Access Bank,Unknown,Unknown,Unknown,3.0,10000.0,10000.0,13000.0,30.0,30.0,2.0
535,8a858e885c9c6f96015c9e2403c32687,301980403,3,33:27.0,33:18.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,0.5
536,8a858ea55ab92cff015abeac4bdb7255,301959238,4,55:37.0,54:29.0,10000,13000.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,12000.0,20.0,30.0,2.6666666666666665
537,8a858f005b396e23015b397ce2dc1159,301989850,5,50:55.0,50:43.0,20000,24500.0,30,Unknown,1980-12-26 00:00:00.000000,Savings,5.6327439,6.3384584,GT Bank,Unknown,Unknown,Unknown,4.0,12500.0,20000.0,15875.0,30.0,30.0,-5.25
538,8a858f525b484af4015b484e35ec0367,301964537,4,23:51.0,23:45.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,13333.333333333334,20000.0,16500.0,30.0,30.0,-3.3333333333333335
539,8a858f5f5b39bb0c015b3b16c0d931ad,301998782,5,22:24.0,21:14.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,15000.0,20000.0,18375.0,26.25,30.0,-2.5
540,8a858f7d5c5e86a8015c5e8a3e1f035f,301967221,2,57:20.0,57:13.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,6.0
541,8a858f9f5bd99987015bd9f0e7c81fd0,302000295,3,59:14.0,59:08.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,9.0
542,8a858fcb5c11f481015c136958a75b40,301981049,2,43:35.0,43:29.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-6.0
543,8a858fe25b8c4e5c015b9017d04846e1,301967547,6,50:36.0,50:31.0,20000,24500.0,30,Unknown,,,,,,,,,5.0,13000.0,20000.0,15137.5,18.0,30.0,-5.6
544,8a8588dc5384a05f0153895b425a2a63,301999107,2,29:07.0,27:56.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,10.0
545,8a858f3a58a6d6720158aa1561f233c0,301962852,6,30:34.0,30:29.0,10000,11500.0,15,Unknown,1988-04-03 00:00:00.000000,Savings,5.7543441,7.4439856,Skye Bank,Unknown,Unknown,Unknown,5.0,14000.0,20000.0,16480.0,21.0,30.0,1.2
546,8a858fc959bb192f0159bb26fbe70c82,301977142,4,18:09.0,18:02.0,10000,13000.0,30,Unknown,1974-08-17 00:00:00.000000,Savings,3.3976301,6.4492496,GT Bank,Unknown,Permanent,Unknown,3.0,10000.0,10000.0,13000.0,30.0,30.0,5.0
547,8a858899538ddb8e01539893f3b86ee7,301978107,16,00:24.0,00:15.0,40000,44000.0,30,Unknown,,,,,,,,,15.0,25333.333333333332,40000.0,29120.0,29.0,60.0,0.4666666666666667
548,8a858e005941690001595e9e0eb82cde,301963043,7,15:07.0,15:02.0,30000,34500.0,30,Unknown,,,,,,,,,6.0,15000.0,20000.0,18633.333333333332,30.0,30.0,-3.5
549,8a858e1d5ad28479015ad32c791e68f7,301972546,5,15:54.0,15:47.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,15000.0,20000.0,17637.5,22.5,30.0,-4.75
550,8a858e435bedeb4f015beefb8a294d30,301963793,3,36:44.0,36:39.0,10000,13000.0,30,Unknown,1990-03-20 00:00:00.000000,Savings,9.8342914,10.3340766,Diamond Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,13000.0,30.0,30.0,-3.5
551,8a858e685c174778015c1a1c2b6b557b,301962947,2,31:30.0,31:23.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
552,8a858e6f5668e0170156849effb35b01,302002617,5,52:33.0,51:21.0,10000,12250.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15512.5,30.0,30.0,-3.0
553,8a858eaa55a0b8ae0155c7152bd3607e,301976097,8,48:24.0,47:12.0,30000,34500.0,30,Unknown,,,,,,,,,7.0,20000.0,30000.0,23685.7,27.857142857142858,30.0,-2.4285714285714284
554,8a858ed1594a282f0159559953d13d0e,301960594,7,53:30.0,53:24.0,20000,24500.0,30,Unknown,,,,,,,,,6.0,15000.0,20000.0,18266.666666666668,27.5,30.0,-1.5
555,8a858eed5a42df95015a45ef0d86723f,301962445,5,29:10.0,29:05.0,10000,13000.0,30,Unknown,,,,,,,,,4.0,10000.0,10000.0,13000.0,30.0,30.0,2.25
556,8a858f0a5bf3716c015bf38c723c0aee,301967753,4,54:19.0,54:13.0,15000,16687.5,15,8a858ee65be8d42d015bed548ed4297b,,,,,,,,,3.0,10000.0,10000.0,11500.0,15.0,15.0,-1.3333333333333333
557,8a858f275c451af5015c546a50ce55ed,301960851,2,11:33.0,11:26.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-1.0
558,8a858f2d5853901a01585c79a6021b8f,301970405,2,54:24.0,54:05.0,30000,39000.0,60,8a858ed45bc9a645015bcd35a32e7c91,1977-10-21 00:00:00.000000,Savings,3.3067538,6.5114472,GT Bank,APAPA 1 COMMERCIAL ROAD,Permanent,Graduate,,,,,,,
559,8a858f4f5511dca2015527f16c630032,301995022,13,54:56.0,53:47.0,50000,57500.0,90,Unknown,,,,,,,,,12.0,22083.333333333332,40000.0,25977.083333333332,33.75,60.0,-8.166666666666666
560,8a858f5e5bedf32a015beeb96d0a4ddf,301971749,2,12:16.0,12:10.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-3.0
561,8a858f745b86e128015b872a3a063068,301999211,2,28:41.0,27:29.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
